name,company,city,address,latitude,longitude
allianz assurance,ALLIANZ,Casablanca,"HC43+G5H, Bd Panoramique, Casablanca, Morocco",33.5563012,-7.5970006
Assurance Allianz,ALLIANZ,Casablanca,"HC5V+6CV, Bd Commandant Driss Al Harti, Casablanca 20670, Morocco",33.5581158,-7.5564397
WAFA assurances,Wafa assurance,Casablanca,"HC5V+6CV, Bd Commandant Driss Al Harti, Casablanca 20670, Morocco",33.5581158,-7.5564397
ASSURANCES EL JOUNAIDI,ALLIANZ,Casablanca,"LITTORAL 2 N° 9 DAR BOUAZZA CASA, Nouasseur 27223, Morocco",33.5218981,-7.8172285
AXA Assurance Maroc,AXA,Casablanca,"120 Bd Hassan II, Casablanca 20250, Morocco",33.5851874,-7.6231677
Axa Assurance,AXA,Casablanca,"JG39+C23 Esp.barcelone, Casablanca, Morocco",33.6035037,-7.4824616
AXA Kimassur,AXA,Casablanca,"836 Bd El Qods, Casablanca 20150, Morocco",33.5332315,-7.6139262
assurance el oulfa rma el archi,RMA,Casablanca,"239 Bd Oued Tensift, Casablanca 20220, Morocco",33.5541925,-7.6799493
Assurance Tit Mellil Watanya,RMA,Casablanca,"GGX7+JQ3, Tit Mellil, Morocco",33.5490051,-7.4855904
MAMDA-MCMA ERRAHMA,MAMDA,Casablanca,"G7PF+JQ3, Madinat Arrahma, Morocco",33.5364613,-7.7256856
Mamda Mcma 2 Mars,MAMDA,Casablanca,"immeuble n120, rdc l, Av. 2 Mars, Casablanca 20502, Morocco",33.5739253,-7.6144872
تأمينات مامدا,MAMDA,Casablanca,"Angle Boulevard Abdelmoumen, FFPX+2HQ, rue des pléiades, Casablanca, Morocco",33.4850853,-7.5010254
Mamda,MAMDA,Casablanca,"2ème Etage Appt 16, 78 Bd de la Résistance, Casablanca 20250, Morocco",33.59242,-7.6037963
Mamda Mcma Casa A,MAMDA,Casablanca,"80 bd de la resistance, Casablanca 20000, Morocco",33.5755696,-7.6434688
MAMDA_MCMA : Mutuelle Agricole Marocaine D'Assurance,MAMDA,Casablanca,"183 Rue Mohammed el Beqal, Marrakech 40000, Morocco",31.6334262,-8.0149976
MAMDA,MAMDA,Casablanca,"i29 Bd Amir Moulay Abdallah, Meknès, Morocco",33.9020136,-5.5474547
MAMDA_MCMA : Mutuelle Agricole Marocaine D'Assurance,MAMDA,Casablanca,"X82P+R5, Khenifra, Morocco",32.9520492,-5.66469
saham Assurance,Saham,Casablanca,"Lotissement de la CIVIM, Lot n° 131 QI, Casablanca, Morocco",33.5411814,-7.6435624
Sanlam Assurance,Sanlam,Casablanca,"Casablanca 20250, Morocco",33.5908973,-7.6273451
Assurances Ahlan Tanger. Allianz تأمينات أهلا,ALLIANZ,Tangier,"Bd Royaume d'Arabie Saoudite, Tanger, Morocco",35.7445672,-5.8327716
Wafa assurances Val Fleuri,Wafa assurance,Tangier,"residence mariama n3, Av. Moulay Rachid, Tanger, Morocco",35.7635602,-5.8372772
Wafa Assurance,WAFA,Tangier,"14 Avenue Moulay Ismail, Tanger, Tanger 90000, Morocco",35.769245,-5.804398
Sanlam - Assurance Azdine,Sanlam,Tangier,"Avenue Royaume Arabie Saoudite - Quartier Sidi Bouhaja n° 3216, Tanger 90000, Morocco",35.7428477,-5.8137629
Sanlam - Total Assur,Sanlam,Tangier,"Avenue Al Qods Complexe Anouar 3 Bloc n° 70, Tanger 90000, Morocco",35.7317103,-5.8023355
Sanlam - Assurances Al Ghali,Sanlam,Tangier,"n° 118, Résidence Bouzina - magasin, Av. Imam Mouslim, Tanger 90000, Morocco",35.7867111,-5.8338488
Sanlam - Assurances Haimoud & Bourachdi,Sanlam,Tangier,"149 Avenue Mohamed V , Immeuble, n°16, Rue Mimousa, Tanger 90000, Morocco",35.7744585,-5.7983133
Sanlam - El Jirari Assurances,Sanlam,Tangier,"Benimakada lot jirrari 3 lot 1048, Tanger 90000, Morocco",35.7480438,-5.8092167
Assurances T.F.Z تأمينات طنجة المنطقة الحرة,ALLIANZ,Tangier,"P38R+2P8, Gueznaia, Morocco",35.7150625,-5.9081875
Assurances T.F.Z تأمينات طنجة المنطقة الحرة,Wafa assurance,Tangier,"P38R+2P8, Gueznaia, Morocco",35.7150625,-5.9081875
Sanlam - Chaairi Assurances,Sanlam,Tangier,"Avenue de la Résistance Imm. 67 N° 3 - 90000, Tanger 90000, Morocco",35.7761136,-5.8096185
AXA ASSURANCE YAALAOUI (TANGER),AXA,Tangier,"Route de Rabat irfan 1av Moulay Rachid، Tanger 90090, Morocco",35.732417,-5.8824059
Sanlam - Assurances Boumouhsen,Sanlam,Tangier,"Résidence Hamza, entre sol, Av. Moulay Youssef, Tanger 90000, Morocco",35.7709854,-5.8112902
تأمينات الإدريسية,ALLIANZ,Tangier,"Tangier 90060, Morocco",35.7540434,-5.8005376
RMA Assurance Rachidi,RMA,Tangier,"Boulevard Hassan 2, Résidence Al Qods, Martil 93150, Morocco",35.6127873,-5.2859307
Wafa Assurance Bureau Direct Fnideq,Wafa assurance,Tangier,"AVENUE ALMOUAHIDINE KONDISSA SOUFLA, Fnideq 93102, Morocco",35.8414084,-5.3561761
